[2020.03.21 18:06:01:427] EVENT,sending to p 217.10.79.9 (4) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:01:812] EVENT,reg state remains [yes] (1) from 12 {26} [4739]
[2020.03.21 18:06:01:813] EVENT, in idle: no, isonline: yes,  registered: yes 2,  speaking: no,  mem: 41-0 MB, cpu: 0.0%, avg: 0.0%, threads: 12 [wpmain] {26} [4739]
[2020.03.21 18:06:08:180] EVENT, send reregister (at 41 sec with 0 delay) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:08:181] EVENT,build uri rule 4 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:08:182] EVENT, build leg rule 16 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:08:183] EVENT, build leg rule 18 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:08:184] EVENT,sending to p 217.10.79.9 (882) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:08:185] SEND,  to 217.10.79.9:5060 from port 16778
REGISTER sip:sipgate.de SIP/2.0
Via: SIP/2.0/UDP 87.163.157.10:16778;rport;branch=z9hG4bK-9p5430000878452996724r
From: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m
To: <sip:2913957e0@sipgate.de>
Call-ID: 2e1543164623169248825k58163rmwp
CSeq: 3430 REGISTER
Max-Forwards: 40
Expires: 90
X-SReason: reregister
Authorization: Digest username="2913957e0",realm="sipgate.de",nonce="XnZYQF52VxTVREzMyMydKe4vfH9rPX8m",uri="sip:sipgate.de",response="d91e7a0fc175c7827ec4dcd355c93214",algorithm=MD5
Contact: <sip:2913957e0@87.163.157.10:16778>
X-Webdomain: C:
X-LS: 0
X-UT: j
X-MNAT: 3
User-Agent: MizuJVoIP/8.0.20031
X-FinalUA: JVoIP
X-DeviceID: Z1Qavigg
Organization: JVoIP
Supported: replaces
Allow: ACK,PRACK,BYE,CANCEL,INVITE,UPDATE,MESSAGE,INFO,OPTIONS,SUBSCRIBE,NOTIFY,REFER
Accept: application/sdp,application/dtmf-relay,text/plain
Content-Length: 0

 [mt: 48033] {36} [4739]
[2020.03.21 18:06:08:186] EVENT,set deleteat 2 to 240000 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:08:225] EVENT,udp packet 7 received to signaling port 16778 from 217.10.79.9:5060. length is 403 [udp localport: 16778 since: 125 ok] {38} [4739]
[2020.03.21 18:06:08:226] REC,217.10.79.9:5060 on port 16778
SIP/2.0 200 OK
Via: SIP/2.0/UDP 87.163.157.10:16778;received=87.163.157.10;rport=16778;branch=z9hG4bK-9p5430000878452996724r
From: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m
To: <sip:2913957e0@sipgate.de>;tag=ca40b14695a455acdff6b4fb6f6d0a8e.f299
Call-ID: 2e1543164623169248825k58163rmwp
CSeq: 3430 REGISTER
Contact: <sip:2913957e0@87.163.157.10:16778>;expires=90
Content-Length: 0

 [mt: 48033] {38} [4739]
[2020.03.21 18:06:08:227] EVENT,existing ep found for message 2e1543164623169248825k58163rmwp [mt: 48033] {38} [4739]
[2020.03.21 18:06:08:227] EVENT,cseq set1 to 3430 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:06:08:228] EVENT,set dialog_to 1 to: <sip:2913957e0@sipgate.de>;tag=ca40b14695a455acdff6b4fb6f6d0a8e.f299    (dialog_from is: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:06:08:229] EVENT,set totag 1 to: ca40b14695a455acdff6b4fb6f6d0a8e.f299 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:06:08:229] EVENT,reg state remains [yes] (1) from 15 {38} [4739]
[2020.03.21 18:06:08:230] EVENT,reg state change from Not initialized to Success [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:06:08:232] EVENT,reg state remains [yes] (1) from 7 {36} [4739]
[2020.03.21 18:06:08:233] EVENT,NOTIFICATION_XRSS,STATUS,0,Registered,testivr3,2913957e0,1,testivr3,[2e1543164623169248825k58163rmwp],1,2,0,0,0,0,0, {36} [4739]
[2020.03.21 18:06:08:234] EVENT,STATUS,0,Registered,testivr3,2913957e0,1,testivr3,[2e1543164623169248825k58163rmwp],1,2,0,0,0,0,0, [mt: 48033] {36} [4739]
[2020.03.21 18:06:13:907] EVENT,mainthread save ini settings because lastsuccip2= [mt: 48033] {36} [4739]
[2020.03.21 18:06:13:911] EVENT,write file C:\TakePart Projekt\Registration\demo(1)\demo\mwphonedata\u88wpcfgex.dat (2752) {36} [4739]
[2020.03.21 18:06:25:590] EVENT,sending to p 217.10.79.9 (4) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:31:901] EVENT,reg state remains [yes] (1) from 12 {26} [4739]
[2020.03.21 18:06:31:902] EVENT, in idle: no, isonline: yes,  registered: yes 2,  speaking: no,  mem: 44-0 MB, cpu: 0.0%, avg: 0.0%, threads: 12 [wpmain] {26} [4739]
[2020.03.21 18:06:43:089] EVENT,sending to p 217.10.79.9 (4) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:48:578] EVENT,mainthread checkinettime a [mt: 48033] {36} [4739]
[2020.03.21 18:06:49:239] EVENT, send reregister (at 41 sec with 0 delay) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:49:240] EVENT,build uri rule 4 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:49:240] EVENT, build leg rule 16 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:49:241] EVENT, build leg rule 18 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:49:242] EVENT,sending to p 217.10.79.9 (882) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:49:242] SEND,  to 217.10.79.9:5060 from port 16778
REGISTER sip:sipgate.de SIP/2.0
Via: SIP/2.0/UDP 87.163.157.10:16778;rport;branch=z9hG4bK-9p5915896120742491369r
From: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m
To: <sip:2913957e0@sipgate.de>
Call-ID: 2e1543164623169248825k58163rmwp
CSeq: 3431 REGISTER
Max-Forwards: 40
Expires: 90
X-SReason: reregister
Authorization: Digest username="2913957e0",realm="sipgate.de",nonce="XnZYQF52VxTVREzMyMydKe4vfH9rPX8m",uri="sip:sipgate.de",response="d91e7a0fc175c7827ec4dcd355c93214",algorithm=MD5
Contact: <sip:2913957e0@87.163.157.10:16778>
X-Webdomain: C:
X-LS: 0
X-UT: j
X-MNAT: 3
User-Agent: MizuJVoIP/8.0.20031
X-FinalUA: JVoIP
X-DeviceID: Z1Qavigg
Organization: JVoIP
Supported: replaces
Allow: ACK,PRACK,BYE,CANCEL,INVITE,UPDATE,MESSAGE,INFO,OPTIONS,SUBSCRIBE,NOTIFY,REFER
Accept: application/sdp,application/dtmf-relay,text/plain
Content-Length: 0

 [mt: 48033] {36} [4739]
[2020.03.21 18:06:49:243] EVENT,set deleteat 2 to 240000 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:06:49:278] EVENT,udp packet 8 received to signaling port 16778 from 217.10.79.9:5060. length is 403 [udp localport: 16778 since: 166 ok] {38} [4739]
[2020.03.21 18:06:49:279] REC,217.10.79.9:5060 on port 16778
SIP/2.0 200 OK
Via: SIP/2.0/UDP 87.163.157.10:16778;received=87.163.157.10;rport=16778;branch=z9hG4bK-9p5915896120742491369r
From: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m
To: <sip:2913957e0@sipgate.de>;tag=ca40b14695a455acdff6b4fb6f6d0a8e.f299
Call-ID: 2e1543164623169248825k58163rmwp
CSeq: 3431 REGISTER
Contact: <sip:2913957e0@87.163.157.10:16778>;expires=90
Content-Length: 0

 [mt: 48033] {38} [4739]
[2020.03.21 18:06:49:280] EVENT,existing ep found for message 2e1543164623169248825k58163rmwp [mt: 48033] {38} [4739]
[2020.03.21 18:06:49:281] EVENT,cseq set1 to 3431 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:06:49:303] EVENT,set dialog_to 1 to: <sip:2913957e0@sipgate.de>;tag=ca40b14695a455acdff6b4fb6f6d0a8e.f299    (dialog_from is: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:06:49:303] EVENT,set totag 1 to: ca40b14695a455acdff6b4fb6f6d0a8e.f299 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:06:49:304] EVENT,reg state remains [yes] (1) from 15 {38} [4739]
[2020.03.21 18:06:49:304] EVENT,reg state change from Not initialized to Success [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:06:49:305] EVENT,reg state remains [yes] (1) from 7 {36} [4739]
[2020.03.21 18:06:49:306] EVENT,NOTIFICATION_XRSS,STATUS,0,Registered,testivr3,2913957e0,1,testivr3,[2e1543164623169248825k58163rmwp],1,2,0,0,0,0,0, {36} [4739]
[2020.03.21 18:06:49:306] EVENT,STATUS,0,Registered,testivr3,2913957e0,1,testivr3,[2e1543164623169248825k58163rmwp],1,2,0,0,0,0,0, [mt: 48033] {36} [4739]
[2020.03.21 18:06:52:118] EVENT,endpoint timeout expired (100) 10800000 2642 452326806 452324164 120000 10 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {36} [4739]
[2020.03.21 18:06:52:120] EVENT,session disc because endpoint timeout -deleteat expired 100 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {36} [4739]
[2020.03.21 18:06:52:121] EVENT,switching state from Finished to Deletable from 2 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {36} [4739]
[2020.03.21 18:06:52:122] EVENT,set deleteat 444 to 120000 [ep: 1 6e1417719898039330449k58164rmwp Finished 48033] {36} [4739]
[2020.03.21 18:06:52:123] EVENT,NOTIFICATION_XRSS,STATUS,1,Deletable,testivr3,2913957e0,1,testivr3,[6e1417719898039330449k58164rmwp],1,2,0,0,0,0,0, {36} [4739]
[2020.03.21 18:06:52:124] EVENT,STATUS,1,Deletable,testivr3,2913957e0,1,testivr3,[6e1417719898039330449k58164rmwp],1,2,0,0,0,0,0, [mt: 48033] {36} [4739]
[2020.03.21 18:06:52:133] EVENT, check mep call state [mt: 48033] {26} [4739]
[2020.03.21 18:06:55:015] EVENT,mainthread save ini settings because lastsuccip2= [mt: 48033] {36} [4739]
[2020.03.21 18:06:55:016] EVENT,write file C:\TakePart Projekt\Registration\demo(1)\demo\mwphonedata\u88wpcfgex.dat (2752) {36} [4739]
[2020.03.21 18:07:02:000] EVENT,reg state remains [yes] (1) from 12 {26} [4739]
[2020.03.21 18:07:02:001] EVENT, in idle: no, isonline: yes,  registered: yes 2,  speaking: no,  mem: 16-0 MB, cpu: 0.0%, avg: 0.0%, threads: 12 [wpmain] {26} [4739]
[2020.03.21 18:07:06:442] EVENT,sending to p 217.10.79.9 (4) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:07:23:602] EVENT,sending to p 217.10.79.9 (4) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:07:30:334] EVENT, send reregister (at 41 sec with 0 delay) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:07:30:335] EVENT,build uri rule 4 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:07:30:335] EVENT, build leg rule 16 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:07:30:336] EVENT, build leg rule 18 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:07:30:337] EVENT,sending to p 217.10.79.9 (882) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:07:30:337] SEND,  to 217.10.79.9:5060 from port 16778
REGISTER sip:sipgate.de SIP/2.0
Via: SIP/2.0/UDP 87.163.157.10:16778;rport;branch=z9hG4bK-9p3625408948272238319r
From: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m
To: <sip:2913957e0@sipgate.de>
Call-ID: 2e1543164623169248825k58163rmwp
CSeq: 3432 REGISTER
Max-Forwards: 40
Expires: 90
X-SReason: reregister
Authorization: Digest username="2913957e0",realm="sipgate.de",nonce="XnZYQF52VxTVREzMyMydKe4vfH9rPX8m",uri="sip:sipgate.de",response="d91e7a0fc175c7827ec4dcd355c93214",algorithm=MD5
Contact: <sip:2913957e0@87.163.157.10:16778>
X-Webdomain: C:
X-LS: 0
X-UT: j
X-MNAT: 3
User-Agent: MizuJVoIP/8.0.20031
X-FinalUA: JVoIP
X-DeviceID: Z1Qavigg
Organization: JVoIP
Supported: replaces
Allow: ACK,PRACK,BYE,CANCEL,INVITE,UPDATE,MESSAGE,INFO,OPTIONS,SUBSCRIBE,NOTIFY,REFER
Accept: application/sdp,application/dtmf-relay,text/plain
Content-Length: 0

 [mt: 48033] {36} [4739]
[2020.03.21 18:07:30:338] EVENT,set deleteat 2 to 240000 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:07:30:375] EVENT,udp packet 9 received to signaling port 16778 from 217.10.79.9:5060. length is 403 [udp localport: 16778 since: 207 ok] {38} [4739]
[2020.03.21 18:07:30:376] REC,217.10.79.9:5060 on port 16778
SIP/2.0 200 OK
Via: SIP/2.0/UDP 87.163.157.10:16778;received=87.163.157.10;rport=16778;branch=z9hG4bK-9p3625408948272238319r
From: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m
To: <sip:2913957e0@sipgate.de>;tag=ca40b14695a455acdff6b4fb6f6d0a8e.f299
Call-ID: 2e1543164623169248825k58163rmwp
CSeq: 3432 REGISTER
Contact: <sip:2913957e0@87.163.157.10:16778>;expires=90
Content-Length: 0

 [mt: 48033] {38} [4739]
[2020.03.21 18:07:30:377] EVENT,existing ep found for message 2e1543164623169248825k58163rmwp [mt: 48033] {38} [4739]
[2020.03.21 18:07:30:378] EVENT,cseq set1 to 3432 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:07:30:378] EVENT,set dialog_to 1 to: <sip:2913957e0@sipgate.de>;tag=ca40b14695a455acdff6b4fb6f6d0a8e.f299    (dialog_from is: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:07:30:379] EVENT,set totag 1 to: ca40b14695a455acdff6b4fb6f6d0a8e.f299 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:07:30:380] EVENT,reg state remains [yes] (1) from 15 {38} [4739]
[2020.03.21 18:07:30:380] EVENT,reg state change from Not initialized to Success [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:07:30:385] EVENT,reg state remains [yes] (1) from 7 {36} [4739]
[2020.03.21 18:07:30:386] EVENT,NOTIFICATION_XRSS,STATUS,0,Registered,testivr3,2913957e0,1,testivr3,[2e1543164623169248825k58163rmwp],1,2,0,0,0,0,0, {36} [4739]
[2020.03.21 18:07:30:386] EVENT,STATUS,0,Registered,testivr3,2913957e0,1,testivr3,[2e1543164623169248825k58163rmwp],1,2,0,0,0,0,0, [mt: 48033] {36} [4739]
[2020.03.21 18:07:32:097] EVENT, in idle: no, isonline: yes,  registered: yes 2,  speaking: no,  mem: 19-0 MB, cpu: 0.0%, avg: 0.0%, threads: 12 [wpmain] {26} [4739]
[2020.03.21 18:07:36:800] EVENT,mainthread save ini settings because lastsuccip2= [mt: 48033] {36} [4739]
[2020.03.21 18:07:36:802] EVENT,write file C:\TakePart Projekt\Registration\demo(1)\demo\mwphonedata\u88wpcfgex.dat (2752) {36} [4739]
[2020.03.21 18:07:47:374] EVENT,sending to p 217.10.79.9 (4) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:02:188] EVENT,reg state remains [yes] (1) from 12 {26} [4739]
[2020.03.21 18:08:02:189] EVENT, in idle: no, isonline: yes,  registered: yes 2,  speaking: no,  mem: 19-0 MB, cpu: 0.0%, avg: 0.0%, threads: 12 [wpmain] {26} [4739]
[2020.03.21 18:08:04:795] EVENT,sending to p 217.10.79.9 (4) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:11:482] EVENT, send reregister (at 41 sec with 0 delay) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:11:483] EVENT,build uri rule 4 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:11:484] EVENT, build leg rule 16 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:11:484] EVENT, build leg rule 18 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:11:485] EVENT,sending to p 217.10.79.9 (882) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:11:485] SEND,  to 217.10.79.9:5060 from port 16778
REGISTER sip:sipgate.de SIP/2.0
Via: SIP/2.0/UDP 87.163.157.10:16778;rport;branch=z9hG4bK-9p4123482062936437840r
From: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m
To: <sip:2913957e0@sipgate.de>
Call-ID: 2e1543164623169248825k58163rmwp
CSeq: 3433 REGISTER
Max-Forwards: 40
Expires: 90
X-SReason: reregister
Authorization: Digest username="2913957e0",realm="sipgate.de",nonce="XnZYQF52VxTVREzMyMydKe4vfH9rPX8m",uri="sip:sipgate.de",response="d91e7a0fc175c7827ec4dcd355c93214",algorithm=MD5
Contact: <sip:2913957e0@87.163.157.10:16778>
X-Webdomain: C:
X-LS: 0
X-UT: j
X-MNAT: 3
User-Agent: MizuJVoIP/8.0.20031
X-FinalUA: JVoIP
X-DeviceID: Z1Qavigg
Organization: JVoIP
Supported: replaces
Allow: ACK,PRACK,BYE,CANCEL,INVITE,UPDATE,MESSAGE,INFO,OPTIONS,SUBSCRIBE,NOTIFY,REFER
Accept: application/sdp,application/dtmf-relay,text/plain
Content-Length: 0

 [mt: 48033] {36} [4739]
[2020.03.21 18:08:11:486] EVENT,set deleteat 2 to 240000 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:11:522] REC,217.10.79.9:5060 on port 16778
SIP/2.0 200 OK
Via: SIP/2.0/UDP 87.163.157.10:16778;received=87.163.157.10;rport=16778;branch=z9hG4bK-9p4123482062936437840r
From: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m
To: <sip:2913957e0@sipgate.de>;tag=ca40b14695a455acdff6b4fb6f6d0a8e.f299
Call-ID: 2e1543164623169248825k58163rmwp
CSeq: 3433 REGISTER
Contact: <sip:2913957e0@87.163.157.10:16778>;expires=90
Content-Length: 0

 [mt: 48033] {38} [4739]
[2020.03.21 18:08:11:523] EVENT,existing ep found for message 2e1543164623169248825k58163rmwp [mt: 48033] {38} [4739]
[2020.03.21 18:08:11:523] EVENT,cseq set1 to 3433 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:08:11:524] EVENT,set dialog_to 1 to: <sip:2913957e0@sipgate.de>;tag=ca40b14695a455acdff6b4fb6f6d0a8e.f299    (dialog_from is: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:08:11:524] EVENT,set totag 1 to: ca40b14695a455acdff6b4fb6f6d0a8e.f299 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:08:11:525] EVENT,reg state remains [yes] (1) from 15 {38} [4739]
[2020.03.21 18:08:11:525] EVENT,reg state change from Not initialized to Success [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:08:11:534] EVENT,reg state remains [yes] (1) from 7 {36} [4739]
[2020.03.21 18:08:11:535] EVENT,NOTIFICATION_XRSS,STATUS,0,Registered,testivr3,2913957e0,1,testivr3,[2e1543164623169248825k58163rmwp],1,2,0,0,0,0,0, {36} [4739]
[2020.03.21 18:08:11:535] EVENT,STATUS,0,Registered,testivr3,2913957e0,1,testivr3,[2e1543164623169248825k58163rmwp],1,2,0,0,0,0,0, [mt: 48033] {36} [4739]
[2020.03.21 18:08:17:961] EVENT,mainthread save ini settings because lastsuccip2= [mt: 48033] {36} [4739]
[2020.03.21 18:08:17:963] EVENT,write file C:\TakePart Projekt\Registration\demo(1)\demo\mwphonedata\u88wpcfgex.dat (2752) {36} [4739]
[2020.03.21 18:08:28:660] EVENT,sending to p 217.10.79.9 (4) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:32:276] EVENT,reg state remains [yes] (1) from 12 {26} [4739]
[2020.03.21 18:08:32:276] EVENT, in idle: no, isonline: yes,  registered: yes 2,  speaking: no,  mem: 22-0 MB, cpu: 0.0%, avg: 0.0%, threads: 12 [wpmain] {26} [4739]
[2020.03.21 18:08:46:280] EVENT,sending to p 217.10.79.9 (4) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:53:116] EVENT, send reregister (at 41 sec with 0 delay) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:53:117] EVENT,build uri rule 4 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:53:118] EVENT, build leg rule 16 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:53:119] EVENT, build leg rule 18 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:53:119] EVENT,sending to p 217.10.79.9 (882) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:53:120] SEND,  to 217.10.79.9:5060 from port 16778
REGISTER sip:sipgate.de SIP/2.0
Via: SIP/2.0/UDP 87.163.157.10:16778;rport;branch=z9hG4bK-9p1703293239608104250r
From: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m
To: <sip:2913957e0@sipgate.de>
Call-ID: 2e1543164623169248825k58163rmwp
CSeq: 3434 REGISTER
Max-Forwards: 40
Expires: 90
X-SReason: reregister
Authorization: Digest username="2913957e0",realm="sipgate.de",nonce="XnZYQF52VxTVREzMyMydKe4vfH9rPX8m",uri="sip:sipgate.de",response="d91e7a0fc175c7827ec4dcd355c93214",algorithm=MD5
Contact: <sip:2913957e0@87.163.157.10:16778>
X-Webdomain: C:
X-LS: 0
X-UT: j
X-MNAT: 3
User-Agent: MizuJVoIP/8.0.20031
X-FinalUA: JVoIP
X-DeviceID: Z1Qavigg
Organization: JVoIP
Supported: replaces
Allow: ACK,PRACK,BYE,CANCEL,INVITE,UPDATE,MESSAGE,INFO,OPTIONS,SUBSCRIBE,NOTIFY,REFER
Accept: application/sdp,application/dtmf-relay,text/plain
Content-Length: 0

 [mt: 48033] {36} [4739]
[2020.03.21 18:08:53:120] EVENT,set deleteat 2 to 240000 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:08:53:154] REC,217.10.79.9:5060 on port 16778
SIP/2.0 200 OK
Via: SIP/2.0/UDP 87.163.157.10:16778;received=87.163.157.10;rport=16778;branch=z9hG4bK-9p1703293239608104250r
From: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m
To: <sip:2913957e0@sipgate.de>;tag=ca40b14695a455acdff6b4fb6f6d0a8e.f299
Call-ID: 2e1543164623169248825k58163rmwp
CSeq: 3434 REGISTER
Contact: <sip:2913957e0@87.163.157.10:16778>;expires=90
Content-Length: 0

 [mt: 48033] {38} [4739]
[2020.03.21 18:08:53:155] EVENT,existing ep found for message 2e1543164623169248825k58163rmwp [mt: 48033] {38} [4739]
[2020.03.21 18:08:53:156] EVENT,cseq set1 to 3434 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:08:53:156] EVENT,set dialog_to 1 to: <sip:2913957e0@sipgate.de>;tag=ca40b14695a455acdff6b4fb6f6d0a8e.f299    (dialog_from is: <sip:2913957e0@sipgate.de>;tag=4g2761376023453966971m) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:08:53:157] EVENT,set totag 1 to: ca40b14695a455acdff6b4fb6f6d0a8e.f299 [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:08:53:157] EVENT,reg state remains [yes] (1) from 15 {38} [4739]
[2020.03.21 18:08:53:158] EVENT,reg state change from Not initialized to Success [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {38} [4739]
[2020.03.21 18:08:53:166] EVENT,reg state remains [yes] (1) from 7 {36} [4739]
[2020.03.21 18:08:53:167] EVENT,NOTIFICATION_XRSS,STATUS,0,Registered,testivr3,2913957e0,1,testivr3,[2e1543164623169248825k58163rmwp],1,2,0,0,0,0,0, {36} [4739]
[2020.03.21 18:08:53:168] EVENT,STATUS,0,Registered,testivr3,2913957e0,1,testivr3,[2e1543164623169248825k58163rmwp],1,2,0,0,0,0,0, [mt: 48033] {36} [4739]
[2020.03.21 18:08:59:577] EVENT,mainthread save ini settings because lastsuccip2= [mt: 48033] {36} [4739]
[2020.03.21 18:08:59:579] EVENT,write file C:\TakePart Projekt\Registration\demo(1)\demo\mwphonedata\u88wpcfgex.dat (2752) {36} [4739]
[2020.03.21 18:09:02:374] EVENT, in idle: no, isonline: yes,  registered: yes 2,  speaking: no,  mem: 25-0 MB, cpu: 0.0%, avg: 0.0%, threads: 12 [wpmain] {26} [4739]
[2020.03.21 18:09:10:652] EVENT,sending to p 217.10.79.9 (4) [ep: 0 2e1543164623169248825k58163rmwp Registering 48033] {36} [4739]
[2020.03.21 18:10:09:774] EVENT,set iswsptrt30 to 4 autotransportdetect=no usetunneling=0 {1} [2194]
